FoldNames,JpgNames,Ripeness
10,cropped_0.0_149_70_9_8.jpg,1.0
10,cropped_0.0_150_109_12_11.jpg,1.0
10,cropped_0.0_151_78_11_10.jpg,1.0
10,cropped_0.0_153_59_11_10.jpg,1.0
10,cropped_0.0_154_91_10_10.jpg,1.0
10,cropped_0.0_157_118_12_11.jpg,1.0
10,cropped_0.0_157_20_11_11.jpg,1.0
10,cropped_0.0_158_67_10_11.jpg,1.0
10,cropped_0.0_160_130_10_10.jpg,1.0
10,cropped_0.0_160_142_10_10.jpg,1.0
10,cropped_0.0_162_81_7_10.jpg,1.0
10,cropped_0.0_167_79_12_11.jpg,1.0
10,cropped_0.0_175_54_10_11.jpg,1.0
10,cropped_0.0_181_0_11_12.jpg,1.0
10,cropped_0.0_182_53_9_10.jpg,1.0
10,cropped_0.0_184_69_10_10.jpg,1.0
10,cropped_0.0_188_29_10_8.jpg,1.0
10,cropped_0.0_192_52_9_7.jpg,1.0
10,cropped_0.0_198_8_8_8.jpg,1.0
10,cropped_0.0_208_54_10_11.jpg,1.0
10,cropped_0.0_208_67_10_8.jpg,1.0
10,cropped_0.0_209_8_10_8.jpg,1.0
10,cropped_0.0_20_99_8_7.jpg,1.0
10,cropped_0.0_214_87_10_11.jpg,1.0
10,cropped_0.0_215_101_11_11.jpg,1.0
10,cropped_0.0_219_76_9_10.jpg,1.0
10,cropped_0.0_21_30_8_7.jpg,0.0
10,cropped_0.0_225_33_8_7.jpg,1.0
10,cropped_0.0_229_114_9_7.jpg,1.0
10,cropped_0.0_229_123_11_11.jpg,1.0
10,cropped_0.0_231_98_11_10.jpg,1.0
10,cropped_0.0_232_88_10_10.jpg,1.0
10,cropped_0.0_233_82_10_8.jpg,1.0
10,cropped_0.0_234_15_7_6.jpg,0.0
10,cropped_0.0_239_112_9_8.jpg,1.0
10,cropped_0.0_239_115_11_12.jpg,1.0
10,cropped_0.0_239_123_11_10.jpg,1.0
10,cropped_0.0_241_22_7_6.jpg,0.0
10,cropped_0.0_243_47_8_6.jpg,1.0
10,cropped_0.0_244_56_7_6.jpg,1.0
10,cropped_0.0_249_25_8_6.jpg,0.0
10,cropped_0.0_253_104_8_6.jpg,1.0
10,cropped_0.0_256_35_7_7.jpg,1.0
10,cropped_0.0_25_69_10_10.jpg,1.0
10,cropped_0.0_29_18_11_12.jpg,1.0
10,cropped_0.0_32_58_10_10.jpg,1.0
10,cropped_0.0_41_65_7_7.jpg,1.0
10,cropped_0.0_47_65_8_8.jpg,1.0
10,cropped_0.0_49_9_10_11.jpg,1.0
10,cropped_0.0_57_43_17_15.jpg,1.0
10,cropped_0.0_61_8_8_8.jpg,0.0
10,cropped_0.0_63_27_10_10.jpg,1.0
10,cropped_0.0_68_9_9_8.jpg,1.0
10,cropped_0.0_97_24_10_10.jpg,1.0
10,cropped_0.0_99_0_11_11.jpg,1.0
11,cropped_0.0_0_134_9_11.jpg,1.0
11,cropped_0.0_0_73_7_12.jpg,1.0
11,cropped_0.0_102_73_8_10.jpg,1.0
11,cropped_0.0_106_42_11_11.jpg,0.76
11,cropped_0.0_108_19_16_16.jpg,1.0
11,cropped_0.0_109_78_12_13.jpg,1.0
11,cropped_0.0_111_128_11_11.jpg,1.0
11,cropped_0.0_117_51_11_10.jpg,1.0
11,cropped_0.0_126_98_14_13.jpg,1.0
11,cropped_0.0_127_73_11_10.jpg,1.0
11,cropped_0.0_129_41_11_10.jpg,1.0
11,cropped_0.0_130_150_11_10.jpg,1.0
11,cropped_0.0_131_126_8_7.jpg,1.0
11,cropped_0.0_131_82_11_11.jpg,1.0
11,cropped_0.0_134_133_10_11.jpg,1.0
11,cropped_0.0_136_0_11_12.jpg,1.0
11,cropped_0.0_139_18_14_12.jpg,1.0
11,cropped_0.0_139_86_14_13.jpg,1.0
11,cropped_0.0_140_108_11_10.jpg,1.0
11,cropped_0.0_141_124_8_7.jpg,1.0
11,cropped_0.0_151_148_9_7.jpg,1.0
11,cropped_0.0_154_45_12_11.jpg,1.0
11,cropped_0.0_157_141_9_8.jpg,1.0
11,cropped_0.0_160_89_11_11.jpg,1.0
11,cropped_0.0_162_102_9_8.jpg,1.0
11,cropped_0.0_167_79_14_11.jpg,1.0
11,cropped_0.0_169_54_15_13.jpg,1.0
11,cropped_0.0_171_97_11_12.jpg,1.0
11,cropped_0.0_173_19_14_14.jpg,1.0
11,cropped_0.0_173_34_14_14.jpg,0.0
11,cropped_0.0_175_125_10_8.jpg,1.0
11,cropped_0.0_177_133_12_10.jpg,1.0
11,cropped_0.0_182_53_10_10.jpg,1.0
11,cropped_0.0_185_109_16_14.jpg,1.0
11,cropped_0.0_187_87_10_11.jpg,1.0
11,cropped_0.0_187_97_10_8.jpg,1.0
11,cropped_0.0_194_34_11_11.jpg,1.0
11,cropped_0.0_195_79_11_11.jpg,1.0
11,cropped_0.0_200_45_8_7.jpg,1.0
11,cropped_0.0_200_9_16_14.jpg,1.0
11,cropped_0.0_206_89_17_15.jpg,1.0
11,cropped_0.0_20_101_9_10.jpg,1.0
11,cropped_0.0_211_124_12_12.jpg,1.0
11,cropped_0.0_217_59_15_13.jpg,0.0
11,cropped_0.0_218_42_11_10.jpg,0.0
11,cropped_0.0_228_79_11_11.jpg,1.0
11,cropped_0.0_22_121_11_11.jpg,1.0
11,cropped_0.0_22_141_12_11.jpg,1.0
11,cropped_0.0_230_100_12_12.jpg,1.0
11,cropped_0.0_234_127_15_13.jpg,1.0
11,cropped_0.0_234_53_14_13.jpg,0.0
11,cropped_0.0_241_98_14_14.jpg,1.0
11,cropped_0.0_250_74_16_15.jpg,1.0
11,cropped_0.0_252_91_16_14.jpg,1.0
11,cropped_0.0_258_35_11_14.jpg,1.0
11,cropped_0.0_25_0_14_10.jpg,1.0
11,cropped_0.0_261_2_7_16.jpg,1.0
11,cropped_0.0_29_69_10_11.jpg,1.0
11,cropped_0.0_29_99_11_11.jpg,1.0
11,cropped_0.0_32_149_11_12.jpg,1.0
11,cropped_0.0_46_137_10_10.jpg,1.0
11,cropped_0.0_48_53_14_13.jpg,1.0
11,cropped_0.0_50_102_10_11.jpg,1.0
11,cropped_0.0_51_6_15_16.jpg,1.0
11,cropped_0.0_53_82_12_11.jpg,1.0
11,cropped_0.0_55_96_7_6.jpg,1.0
11,cropped_0.0_56_128_9_10.jpg,1.0
11,cropped_0.0_56_71_10_11.jpg,1.0
11,cropped_0.0_6_69_12_14.jpg,1.0
11,cropped_0.0_70_23_16_18.jpg,1.0
11,cropped_0.0_73_134_11_11.jpg,1.0
11,cropped_0.0_77_1_10_11.jpg,1.0
11,cropped_0.0_7_115_14_13.jpg,1.0
11,cropped_0.0_7_21_16_15.jpg,1.0
11,cropped_0.0_80_62_10_12.jpg,1.0
11,cropped_0.0_87_47_16_14.jpg,1.0
11,cropped_0.0_8_5_14_15.jpg,0.8787878787878788
11,cropped_0.0_90_11_10_10.jpg,0.0
11,cropped_0.0_92_145_11_10.jpg,1.0
11,cropped_0.0_93_116_10_11.jpg,1.0
11,cropped_0.0_93_75_11_13.jpg,1.0
11,cropped_0.0_98_98_9_10.jpg,1.0
12,cropped_0.0_102_113_23_17.jpg,0.9493670886075949
12,cropped_0.0_104_128_23_14.jpg,0.8
12,cropped_0.0_108_78_25_22.jpg,1.0
12,cropped_0.0_126_102_20_16.jpg,-1.0
12,cropped_0.0_144_67_25_22.jpg,1.0
12,cropped_0.0_148_169_16_15.jpg,1.0
12,cropped_0.0_150_101_26_19.jpg,0.0
12,cropped_0.0_151_64_32_21.jpg,1.0
12,cropped_0.0_168_63_18_19.jpg,-1.0
12,cropped_0.0_188_2_19_16.jpg,1.0
12,cropped_0.0_229_26_23_19.jpg,1.0
12,cropped_0.0_238_0_24_10.jpg,1.0
12,cropped_0.0_31_41_28_22.jpg,-1.0
12,cropped_0.0_33_66_26_19.jpg,1.0
12,cropped_0.0_53_143_17_14.jpg,-1.0
12,cropped_0.0_55_98_26_19.jpg,1.0
12,cropped_0.0_81_86_24_21.jpg,0.9724770642201835
12,cropped_0.0_82_133_16_14.jpg,-1.0
13,cropped_0.0_103_23_48_52.jpg,-0.3076923076923077
13,cropped_0.0_114_68_52_52.jpg,1.0
13,cropped_0.0_148_114_44_41.jpg,1.0
13,cropped_0.0_234_166_34_18.jpg,-0.9245283018867925
13,cropped_0.0_251_130_19_24.jpg,0.0
13,cropped_0.0_59_157_34_27.jpg,1.0
13,cropped_0.0_74_81_45_47.jpg,0.8535353535353535
14,cropped_0.0_103_32_19_17.jpg,1.0
14,cropped_0.0_109_114_12_12.jpg,0.0
14,cropped_0.0_114_98_19_19.jpg,0.96875
14,cropped_0.0_118_144_16_18.jpg,0.5686274509803921
14,cropped_0.0_119_61_21_21.jpg,1.0
14,cropped_0.0_128_113_23_17.jpg,1.0
14,cropped_0.0_133_95_20_19.jpg,1.0
14,cropped_0.0_139_146_15_15.jpg,1.0
14,cropped_0.0_221_3_11_8.jpg,0.0
14,cropped_0.0_234_65_14_12.jpg,0.0
14,cropped_0.0_71_104_18_19.jpg,0.9076923076923077
14,cropped_0.0_73_25_17_15.jpg,1.0
14,cropped_0.0_97_55_23_22.jpg,0.5666666666666667
15,cropped_0.0_0_0_27_21.jpg,0.0
15,cropped_0.0_0_21_28_24.jpg,1.0
15,cropped_0.0_17_76_11_14.jpg,1.0
15,cropped_0.0_24_170_15_14.jpg,1.0
15,cropped_0.0_30_149_18_15.jpg,0.0
15,cropped_0.0_35_77_22_15.jpg,1.0
15,cropped_0.0_37_113_18_13.jpg,1.0
15,cropped_0.0_55_114_16_15.jpg,0.8
15,cropped_0.0_64_71_22_17.jpg,1.0
15,cropped_0.0_78_118_15_13.jpg,0.0
16,cropped_0.0_0_111_15_34.jpg,-1.0
16,cropped_0.0_119_94_34_27.jpg,1.0
16,cropped_0.0_126_133_27_31.jpg,-0.07317073170731707
16,cropped_0.0_136_74_46_37.jpg,0.7794117647058824
16,cropped_0.0_147_14_42_32.jpg,0.6363636363636364
16,cropped_0.0_161_109_38_27.jpg,-0.06319702602230483
16,cropped_0.0_188_167_25_17.jpg,0.25
16,cropped_0.0_216_0_35_17.jpg,-0.07216494845360824
16,cropped_0.0_223_38_35_26.jpg,0.42857142857142855
16,cropped_0.0_2_163_32_21.jpg,0.0
16,cropped_0.0_41_113_28_21.jpg,1.0
16,cropped_0.0_51_128_28_24.jpg,1.0
17,cropped_0.0_105_68_28_17.jpg,1.0
17,cropped_0.0_114_120_16_12.jpg,0.0
17,cropped_0.0_114_85_23_16.jpg,-0.3333333333333333
17,cropped_0.0_121_106_23_17.jpg,1.0
17,cropped_0.0_137_55_25_16.jpg,1.0
17,cropped_0.0_160_113_26_14.jpg,1.0
17,cropped_0.0_192_95_10_12.jpg,0.0
17,cropped_0.0_212_111_18_14.jpg,1.0
17,cropped_0.0_233_45_29_18.jpg,0.0
17,cropped_0.0_32_120_24_16.jpg,1.0
17,cropped_0.0_56_107_17_16.jpg,1.0
17,cropped_0.0_57_123_16_14.jpg,1.0
17,cropped_0.0_61_103_28_17.jpg,0.9365079365079365
17,cropped_0.0_71_102_27_16.jpg,1.0
17,cropped_0.0_75_169_23_15.jpg,1.0
17,cropped_0.0_76_85_27_19.jpg,1.0
18,cropped_0.0_0_161_16_18.jpg,1.0
18,cropped_0.0_112_80_35_19.jpg,1.0
18,cropped_0.0_162_117_35_22.jpg,1.0
18,cropped_0.0_44_96_35_17.jpg,0.9607843137254902
18,cropped_0.0_59_121_38_18.jpg,1.0
18,cropped_0.0_84_83_28_19.jpg,-0.5294117647058824
19,cropped_0.0_0_85_9_22.jpg,0.0
19,cropped_0.0_134_57_69_24.jpg,1.0
19,cropped_0.0_177_40_69_24.jpg,1.0
19,cropped_0.0_255_0_14_13.jpg,0.0
19,cropped_0.0_32_112_61_22.jpg,0.9552238805970149
19,cropped_0.0_40_39_63_24.jpg,1.0
19,cropped_0.0_56_91_71_24.jpg,1.0
19,cropped_0.0_99_37_61_27.jpg,1.0
20,cropped_0.0_113_65_38_36.jpg,1.0
20,cropped_0.0_115_33_38_29.jpg,1.0
20,cropped_0.0_144_67_18_32.jpg,1.0
20,cropped_0.0_163_73_34_36.jpg,1.0
20,cropped_0.0_244_13_26_39.jpg,1.0
20,cropped_0.0_261_165_7_19.jpg,0.0
20,cropped_0.0_51_118_32_37.jpg,1.0
20,cropped_0.0_66_68_41_39.jpg,1.0
20,cropped_0.0_85_49_28_22.jpg,1.0
21,cropped_0.0_0_109_9_22.jpg,1.0
21,cropped_0.0_0_42_5_19.jpg,1.0
21,cropped_0.0_0_60_7_19.jpg,1.0
21,cropped_0.0_102_120_11_12.jpg,1.0
21,cropped_0.0_105_90_15_13.jpg,1.0
21,cropped_0.0_111_133_11_11.jpg,1.0
21,cropped_0.0_118_102_23_19.jpg,1.0
21,cropped_0.0_118_35_16_14.jpg,1.0
21,cropped_0.0_119_59_21_21.jpg,1.0
21,cropped_0.0_119_5_15_16.jpg,1.0
21,cropped_0.0_126_169_11_8.jpg,1.0
21,cropped_0.0_126_87_12_11.jpg,1.0
21,cropped_0.0_134_20_16_14.jpg,1.0
21,cropped_0.0_138_9_15_14.jpg,1.0
21,cropped_0.0_141_0_17_10.jpg,1.0
21,cropped_0.0_145_44_15_13.jpg,1.0
21,cropped_0.0_146_76_11_11.jpg,1.0
21,cropped_0.0_148_33_15_13.jpg,1.0
21,cropped_0.0_153_4_16_19.jpg,1.0
21,cropped_0.0_156_107_14_12.jpg,1.0
21,cropped_0.0_156_78_14_13.jpg,1.0
21,cropped_0.0_161_67_12_11.jpg,1.0
21,cropped_0.0_161_92_11_11.jpg,1.0
21,cropped_0.0_162_119_16_12.jpg,1.0
21,cropped_0.0_168_0_18_19.jpg,0.0
21,cropped_0.0_168_24_18_17.jpg,1.0
21,cropped_0.0_176_64_17_17.jpg,1.0
21,cropped_0.0_184_45_20_19.jpg,1.0
21,cropped_0.0_199_109_18_15.jpg,1.0
21,cropped_0.0_199_65_17_15.jpg,1.0
21,cropped_0.0_203_101_15_11.jpg,1.0
21,cropped_0.0_204_37_14_14.jpg,1.0
21,cropped_0.0_205_132_12_12.jpg,1.0
21,cropped_0.0_20_70_25_19.jpg,1.0
21,cropped_0.0_210_3_20_18.jpg,1.0
21,cropped_0.0_211_156_12_12.jpg,1.0
21,cropped_0.0_214_140_12_13.jpg,1.0
21,cropped_0.0_217_106_15_14.jpg,1.0
21,cropped_0.0_222_154_18_15.jpg,1.0
21,cropped_0.0_240_0_22_11.jpg,0.0
21,cropped_0.0_251_138_18_19.jpg,1.0
21,cropped_0.0_252_101_17_19.jpg,0.0
21,cropped_0.0_262_0_6_19.jpg,0.0
21,cropped_0.0_30_55_23_19.jpg,1.0
21,cropped_0.0_51_96_14_13.jpg,0.0
21,cropped_0.0_57_4_18_18.jpg,1.0
21,cropped_0.0_5_60_14_12.jpg,1.0
21,cropped_0.0_68_72_9_11.jpg,1.0
21,cropped_0.0_68_83_15_13.jpg,1.0
21,cropped_0.0_69_153_10_10.jpg,1.0
21,cropped_0.0_69_156_11_15.jpg,1.0
21,cropped_0.0_6_0_19_17.jpg,1.0
21,cropped_0.0_70_164_10_10.jpg,1.0
21,cropped_0.0_73_135_11_10.jpg,1.0
21,cropped_0.0_75_71_14_13.jpg,1.0
21,cropped_0.0_78_118_15_14.jpg,1.0
21,cropped_0.0_79_50_20_18.jpg,1.0
21,cropped_0.0_87_33_19_19.jpg,1.0
21,cropped_0.0_88_102_14_12.jpg,1.0
21,cropped_0.0_90_13_11_12.jpg,1.0
21,cropped_0.0_98_0_18_18.jpg,0.948051948051948
21,cropped_0.0_98_64_23_21.jpg,1.0
22,cropped_0.0_140_112_11_8.jpg,-0.5
22,cropped_0.0_141_27_16_14.jpg,1.0
22,cropped_0.0_151_9_10_11.jpg,1.0
22,cropped_0.0_152_133_8_6.jpg,0.0
22,cropped_0.0_158_101_9_7.jpg,0.8
22,cropped_0.0_175_97_10_8.jpg,1.0
22,cropped_0.0_182_89_9_7.jpg,1.0
22,cropped_0.0_188_98_11_10.jpg,0.7777777777777778
22,cropped_0.0_192_35_9_8.jpg,-0.14285714285714285
22,cropped_0.0_198_6_12_11.jpg,0.8666666666666667
22,cropped_0.0_1_111_10_14.jpg,1.0
22,cropped_0.0_202_120_9_8.jpg,0.0
22,cropped_0.0_212_139_9_7.jpg,0.0
22,cropped_0.0_219_123_9_6.jpg,0.0
22,cropped_0.0_220_72_9_7.jpg,1.0
22,cropped_0.0_225_56_10_10.jpg,1.0
22,cropped_0.0_225_78_9_10.jpg,-1.0
22,cropped_0.0_228_105_9_8.jpg,0.0
22,cropped_0.0_248_9_19_16.jpg,1.0
22,cropped_0.0_259_0_9_18.jpg,0.45454545454545453
22,cropped_0.0_39_106_19_15.jpg,0.7894736842105263
22,cropped_0.0_5_109_15_14.jpg,1.0
22,cropped_0.0_70_96_16_14.jpg,1.0
22,cropped_0.0_77_66_19_14.jpg,0.9322033898305084
22,cropped_0.0_78_8_16_15.jpg,1.0
22,cropped_0.0_7_23_12_11.jpg,0.0
22,cropped_0.0_83_137_11_10.jpg,0.8260869565217391
22,cropped_0.0_98_115_10_10.jpg,0.7142857142857143
23,cropped_0.0_0_41_32_42.jpg,1.0
23,cropped_0.0_124_81_103_66.jpg,0.9981464318813716
24,cropped_0.0_0_70_11_16.jpg,0.8974358974358975
24,cropped_0.0_104_82_23_22.jpg,0.9692307692307692
24,cropped_0.0_111_110_23_22.jpg,0.8095238095238095
24,cropped_0.0_126_78_19_19.jpg,1.0
24,cropped_0.0_128_128_21_19.jpg,0.9173553719008265
24,cropped_0.0_128_9_23_22.jpg,1.0
24,cropped_0.0_139_41_21_19.jpg,1.0
24,cropped_0.0_162_57_17_18.jpg,1.0
24,cropped_0.0_169_97_24_22.jpg,1.0
24,cropped_0.0_184_78_25_22.jpg,0.9666666666666667
24,cropped_0.0_234_130_19_19.jpg,0.9506172839506173
24,cropped_0.0_235_69_19_17.jpg,1.0
24,cropped_0.0_239_133_24_19.jpg,0.38333333333333336
24,cropped_0.0_249_0_17_13.jpg,1.0
24,cropped_0.0_252_97_18_22.jpg,1.0
24,cropped_0.0_254_140_15_24.jpg,0.5172413793103449
24,cropped_0.0_31_0_20_11.jpg,0.75
24,cropped_0.0_59_0_20_19.jpg,-1.0
24,cropped_0.0_62_20_18_18.jpg,1.0
24,cropped_0.0_68_97_15_15.jpg,0.5844155844155844
24,cropped_0.0_70_46_20_19.jpg,1.0
25,cropped_0.0_0_43_16_15.jpg,0.0
25,cropped_0.0_115_42_22_17.jpg,0.0
25,cropped_0.0_119_86_14_14.jpg,1.0
25,cropped_0.0_121_62_17_15.jpg,1.0
25,cropped_0.0_127_18_18_15.jpg,1.0
25,cropped_0.0_134_132_12_13.jpg,1.0
25,cropped_0.0_13_22_12_10.jpg,-1.0
25,cropped_0.0_13_62_15_15.jpg,1.0
25,cropped_0.0_149_121_15_15.jpg,1.0
25,cropped_0.0_155_12_18_17.jpg,1.0
25,cropped_0.0_156_41_15_13.jpg,0.0
25,cropped_0.0_156_63_14_13.jpg,1.0
25,cropped_0.0_157_27_12_11.jpg,1.0
25,cropped_0.0_159_87_16_15.jpg,1.0
25,cropped_0.0_15_9_15_13.jpg,0.5
25,cropped_0.0_168_39_10_13.jpg,0.0
25,cropped_0.0_169_131_12_12.jpg,1.0
25,cropped_0.0_169_98_16_13.jpg,1.0
25,cropped_0.0_183_0_15_11.jpg,0.0
25,cropped_0.0_183_9_14_14.jpg,1.0
25,cropped_0.0_206_94_16_15.jpg,1.0
25,cropped_0.0_212_101_17_14.jpg,1.0
25,cropped_0.0_213_72_16_15.jpg,1.0
25,cropped_0.0_214_10_12_13.jpg,0.0
25,cropped_0.0_220_42_15_14.jpg,1.0
25,cropped_0.0_221_118_14_14.jpg,1.0
25,cropped_0.0_224_139_15_13.jpg,1.0
25,cropped_0.0_227_78_14_13.jpg,1.0
25,cropped_0.0_228_23_12_11.jpg,1.0
25,cropped_0.0_233_30_18_15.jpg,1.0
25,cropped_0.0_233_45_14_12.jpg,1.0
25,cropped_0.0_234_116_16_15.jpg,1.0
25,cropped_0.0_236_60_15_15.jpg,0.0
25,cropped_0.0_238_13_18_16.jpg,1.0
25,cropped_0.0_241_0_14_10.jpg,1.0
25,cropped_0.0_244_97_14_12.jpg,1.0
25,cropped_0.0_245_0_18_12.jpg,1.0
25,cropped_0.0_248_108_12_10.jpg,1.0
25,cropped_0.0_251_0_14_10.jpg,1.0
25,cropped_0.0_258_117_11_16.jpg,1.0
25,cropped_0.0_259_44_10_13.jpg,1.0
25,cropped_0.0_259_97_10_15.jpg,1.0
25,cropped_0.0_262_16_6_15.jpg,0.0
25,cropped_0.0_27_64_15_15.jpg,0.0
25,cropped_0.0_2_27_14_13.jpg,1.0
25,cropped_0.0_34_98_15_14.jpg,1.0
25,cropped_0.0_38_25_15_14.jpg,1.0
25,cropped_0.0_40_0_16_16.jpg,0.0
25,cropped_0.0_46_57_17_15.jpg,1.0
25,cropped_0.0_49_104_12_11.jpg,1.0
25,cropped_0.0_49_23_14_12.jpg,1.0
25,cropped_0.0_50_71_17_14.jpg,1.0
25,cropped_0.0_54_33_15_16.jpg,1.0
25,cropped_0.0_55_88_14_13.jpg,1.0
25,cropped_0.0_60_118_16_14.jpg,1.0
25,cropped_0.0_67_55_17_15.jpg,1.0
25,cropped_0.0_68_29_14_14.jpg,1.0
25,cropped_0.0_74_37_16_14.jpg,1.0
25,cropped_0.0_7_99_18_15.jpg,1.0
25,cropped_0.0_84_76_17_14.jpg,0.0
25,cropped_0.0_85_0_15_12.jpg,1.0
25,cropped_0.0_86_17_12_13.jpg,0.0
25,cropped_0.0_86_88_12_8.jpg,1.0
25,cropped_0.0_90_36_10_13.jpg,1.0
25,cropped_0.0_98_34_9_11.jpg,0.0
26,cropped_0.0_129_102_20_8.jpg,1.0
26,cropped_0.0_190_46_15_10.jpg,1.0
26,cropped_0.0_193_22_15_10.jpg,1.0
26,cropped_0.0_220_79_20_11.jpg,1.0
